Origin,Destination,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Percent
Region 11,Region 25,4,0.045,2,0.053,3,0.13,2,0.131,4,0.266,2,0.067,6,0.078,10,0.054,22,0.063,26,0.067,13,0.041,22,0.078,16,0.055,25,0.08,19,0.059,24,0.07,34,0.092,39,0.089,48,0.104,29,0.084,22,0.09,24,0.11,25,0.138,17,0.121
Region 12,Region 0,4,0.045,3,0.079,2,0.087,1,0.065,0,0,2,0.067,1,0.013,6,0.032,7,0.02,3,0.008,9,0.029,9,0.032,12,0.041,15,0.048,10,0.031,10,0.029,16,0.043,9,0.021,6,0.013,7,0.02,11,0.045,7,0.032,6,0.033,8,0.057
Region 12,Region 1,7,0.078,3,0.079,2,0.087,4,0.261,1,0.066,2,0.067,0,0,11,0.06,6,0.017,20,0.051,14,0.044,8,0.028,9,0.031,11,0.035,8,0.025,12,0.035,10,0.027,14,0.032,27,0.059,20,0.058,13,0.053,4,0.018,3,0.017,4,0.028
Region 12,Region 2,8,0.089,1,0.026,1,0.043,1,0.065,0,0,2,0.067,4,0.052,5,0.027,9,0.026,15,0.039,16,0.051,12,0.042,18,0.062,14,0.045,11,0.034,15,0.044,12,0.032,16,0.037,17,0.037,14,0.04,11,0.045,7,0.032,7,0.039,7,0.05
Region 12,Region 3,14,0.156,4,0.106,3,0.13,1,0.065,1,0.066,1,0.034,4,0.052,4,0.022,11,0.032,19,0.049,16,0.051,11,0.039,19,0.065,33,0.105,25,0.078,19,0.055,40,0.108,44,0.101,34,0.074,34,0.098,25,0.102,21,0.096,11,0.061,18,0.128
Region 12,Region 4,3,0.033,1,0.026,0,0,0,0,0,0,1,0.034,1,0.013,1,0.005,5,0.014,1,0.003,2,0.006,5,0.018,8,0.028,5,0.016,8,0.025,9,0.026,8,0.022,11,0.025,7,0.015,9,0.026,1,0.004,5,0.023,1,0.006,3,0.021
Region 12,Region 5,4,0.045,1,0.026,0,0,1,0.065,2,0.133,1,0.034,6,0.078,6,0.032,7,0.02,6,0.015,11,0.035,8,0.028,14,0.048,19,0.06,15,0.047,10,0.029,13,0.035,15,0.034,12,0.026,16,0.046,13,0.053,12,0.055,5,0.028,7,0.05
Region 12,Region 6,1,0.011,1,0.026,1,0.043,0,0,0,0,0,0,1,0.013,1,0.005,1,0.003,7,0.018,5,0.016,4,0.014,8,0.028,12,0.038,6,0.019,11,0.032,7,0.019,7,0.016,9,0.02,10,0.029,3,0.012,8,0.037,5,0.028,2,0.014
Region 12,Region 7,32,0.356,8,0.212,11,0.477,8,0.523,2,0.133,2,0.067,4,0.052,15,0.081,39,0.112,54,0.139,40,0.127,45,0.159,56,0.193,43,0.137,51,0.159,78,0.228,84,0.227,93,0.213,85,0.185,72,0.207,50,0.204,48,0.22,34,0.187,25,0.178
Region 12,Region 8,49,0.545,21,0.555,7,0.304,6,0.392,4,0.266,10,0.336,14,0.181,37,0.2,70,0.201,113,0.291,104,0.33,127,0.449,119,0.41,121,0.385,129,0.403,157,0.458,141,0.381,198,0.454,148,0.321,115,0.331,90,0.368,88,0.403,102,0.561,74,0.527
Region 12,Region 9,27,0.3,14,0.37,8,0.347,2,0.131,6,0.399,10,0.336,13,0.169,21,0.114,25,0.072,39,0.1,37,0.117,31,0.11,33,0.114,36,0.115,36,0.112,47,0.137,70,0.189,82,0.188,78,0.169,51,0.147,25,0.102,42,0.192,37,0.204,18,0.128
Region 12,Region 10,19,0.211,8,0.212,6,0.26,6,0.392,2,0.133,3,0.101,10,0.13,19,0.103,49,0.141,47,0.121,50,0.158,56,0.198,53,0.183,71,0.226,56,0.175,86,0.251,100,0.27,112,0.257,100,0.217,63,0.181,42,0.172,45,0.206,28,0.154,22,0.157
Region 12,Region 11,0,0,2,0.053,1,0.043,0,0,1,0.066,0,0,1,0.013,0,0,3,0.009,2,0.005,3,0.01,6,0.021,2,0.007,3,0.01,4,0.012,4,0.012,0,0,4,0.009,3,0.007,5,0.014,0,0,2,0.009,1,0.006,2,0.014
Region 12,Region 12,64,0.712,41,1.084,8,0.347,14,0.914,11,0.731,7,0.235,19,0.246,40,0.216,79,0.227,165,0.424,128,0.406,133,0.471,151,0.52,193,0.614,196,0.612,228,0.665,216,0.583,262,0.601,241,0.523,191,0.55,153,0.626,166,0.761,106,0.583,65,0.463
Region 12,Region 13,14,0.156,3,0.079,3,0.13,5,0.327,4,0.266,8,0.269,11,0.143,18,0.097,66,0.19,53,0.136,45,0.143,34,0.12,37,0.127,46,0.146,47,0.147,45,0.131,65,0.176,58,0.133,73,0.159,52,0.15,36,0.147,48,0.22,28,0.154,16,0.114
Region 12,Region 14,6,0.067,2,0.053,3,0.13,0,0,2,0.133,5,0.168,3,0.039,10,0.054,26,0.075,29,0.075,39,0.124,28,0.099,41,0.141,27,0.086,35,0.109,49,0.143,42,0.113,46,0.106,57,0.124,29,0.084,22,0.09,23,0.105,23,0.127,11,0.078
Region 12,Region 15,2,0.022,0,0,1,0.043,0,0,0,0,0,0,1,0.013,0,0,2,0.006,3,0.008,0,0,3,0.011,1,0.003,2,0.006,4,0.012,3,0.009,1,0.003,4,0.009,5,0.011,4,0.012,3,0.012,2,0.009,1,0.006,6,0.043
Region 12,Region 16,1,0.011,0,0,0,0,0,0,0,0,0,0,1,0.013,1,0.005,1,0.003,5,0.013,1,0.003,0,0,1,0.003,3,0.01,5,0.016,5,0.015,3,0.008,3,0.007,5,0.011,1,0.003,1,0.004,1,0.005,0,0,0,0
Region 12,Region 17,22,0.245,23,0.608,7,0.304,4,0.261,7,0.465,12,0.403,9,0.117,25,0.135,53,0.152,121,0.311,75,0.238,58,0.205,62,0.214,74,0.236,78,0.243,89,0.26,99,0.267,103,0.236,108,0.235,101,0.291,55,0.225,59,0.27,40,0.22,38,0.271
Region 12,Region 18,2,0.022,1,0.026,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.003,0,0,2,0.006,2,0.007,1,0.003,1,0.003,0,0,2,0.006,4,0.011,1,0.002,3,0.007,1,0.003,1,0.004,2,0.009,0,0,0,0
Region 12,Region 19,1,0.011,1,0.026,1,0.043,0,0,0,0,0,0,0,0,1,0.005,8,0.023,3,0.008,5,0.016,5,0.018,4,0.014,2,0.006,2,0.006,8,0.023,6,0.016,11,0.025,9,0.02,4,0.012,5,0.02,8,0.037,5,0.028,2,0.014
Region 12,Region 20,15,0.167,5,0.132,6,0.26,3,0.196,4,0.266,1,0.034,8,0.104,23,0.124,26,0.075,30,0.077,52,0.165,37,0.131,47,0.162,51,0.162,49,0.153,64,0.187,42,0.113,52,0.119,63,0.137,46,0.132,32,0.131,34,0.156,36,0.198,22,0.157
Region 12,Region 21,4,0.045,2,0.053,2,0.087,0,0,0,0,0,0,2,0.026,2,0.011,3,0.009,4,0.01,3,0.01,8,0.028,6,0.021,5,0.016,7,0.022,8,0.023,6,0.016,12,0.028,12,0.026,10,0.029,7,0.029,6,0.027,5,0.028,6,0.043
Region 12,Region 22,14,0.156,6,0.159,5,0.217,2,0.131,1,0.066,2,0.067,2,0.026,4,0.022,14,0.04,27,0.069,28,0.089,27,0.096,34,0.117,49,0.156,28,0.087,36,0.105,45,0.122,43,0.099,44,0.096,38,0.109,27,0.11,34,0.156,23,0.127,7,0.05
Region 12,Region 23,13,0.145,6,0.159,4,0.174,4,0.261,3,0.199,5,0.168,17,0.22,13,0.07,34,0.098,30,0.077,19,0.06,26,0.092,29,0.1,35,0.111,23,0.072,34,0.099,43,0.116,33,0.076,32,0.069,25,0.072,46,0.188,27,0.124,24,0.132,11,0.078
Region 12,Region 24,26,0.289,4,0.106,1,0.043,1,0.065,1,0.066,2,0.067,9,0.117,14,0.076,15,0.043,16,0.041,19,0.06,23,0.081,23,0.079,29,0.092,17,0.053,32,0.093,32,0.086,60,0.138,32,0.069,19,0.055,23,0.094,32,0.147,20,0.11,15,0.107
Region 12,Region 25,2,0.022,0,0,0,0,0,0,1,0.066,1,0.034,1,0.013,1,0.005,4,0.011,5,0.013,5,0.016,7,0.025,14,0.048,5,0.016,7,0.022,4,0.012,5,0.014,2,0.005,5,0.011,2,0.006,6,0.025,8,0.037,1,0.006,3,0.021
Region 13,Region 0,22,0.245,6,0.159,3,0.13,2,0.131,1,0.066,4,0.134,18,0.233,22,0.119,85,0.244,89,0.229,81,0.257,73,0.258,62,0.214,79,0.251,75,0.234,87,0.254,130,0.351,78,0.179,94,0.204,85,0.245,47,0.192,63,0.289,52,0.286,42,0.299
Region 13,Region 1,16,0.178,8,0.212,4,0.174,0,0,5,0.332,8,0.269,16,0.207,52,0.281,128,0.368,144,0.37,117,0.371,82,0.29,91,0.313,97,0.309,104,0.325,88,0.257,107,0.289,105,0.241,136,0.295,134,0.386,91,0.372,73,0.335,46,0.253,36,0.256
Region 13,Region 2,36,0.401,10,0.264,7,0.304,10,0.653,2,0.133,6,0.202,33,0.428,109,0.59,226,0.649,292,0.751,226,0.716,128,0.453,115,0.396,111,0.353,92,0.287,122,0.356,106,0.286,184,0.422,278,0.604,273,0.786,87,0.356,71,0.325,61,0.336,55,0.392
Region 13,Region 3,6,0.067,1,0.026,4,0.174,4,0.261,0,0,0,0,1,0.013,5,0.027,7,0.02,9,0.023,10,0.032,3,0.011,12,0.041,13,0.041,14,0.044,13,0.038,14,0.038,11,0.025,15,0.033,12,0.035,20,0.082,8,0.037,5,0.028,3,0.021
Region 13,Region 4,22,0.245,4,0.106,9,0.39,5,0.327,1,0.066,3,0.101,7,0.091,11,0.06,27,0.078,42,0.108,47,0.149,43,0.152,45,0.155,41,0.131,37,0.115,47,0.137,42,0.113,44,0.101,56,0.122,52,0.15,59,0.241,39,0.179,32,0.176,13,0.093
Region 13,Region 5,3,0.033,0,0,0,0,0,0,1,0.066,1,0.034,2,0.026,8,0.043,8,0.023,5,0.013,13,0.041,12,0.042,22,0.076,17,0.054,21,0.066,5,0.015,6,0.016,5,0.011,8,0.017,7,0.02,8,0.033,9,0.041,10,0.055,8,0.057
Region 13,Region 6,8,0.089,3,0.079,1,0.043,4,0.261,0,0,1,0.034,3,0.039,5,0.027,12,0.034,15,0.039,13,0.041,17,0.06,26,0.09,12,0.038,22,0.069,22,0.064,17,0.046,26,0.06,33,0.072,35,0.101,26,0.106,15,0.069,15,0.083,9,0.064
Region 13,Region 7,23,0.256,19,0.503,14,0.607,9,0.588,9,0.598,7,0.235,18,0.233,69,0.373,81,0.233,83,0.213,86,0.272,82,0.29,68,0.234,90,0.286,98,0.306,94,0.274,101,0.273,85,0.195,79,0.172,93,0.268,96,0.393,71,0.325,51,0.281,28,0.199
Region 13,Region 8,71,0.79,32,0.846,26,1.128,23,1.502,11,0.731,46,1.545,137,1.776,312,1.688,459,1.318,471,1.211,439,1.391,477,1.688,464,1.598,449,1.429,427,1.332,462,1.348,356,0.961,387,0.888,433,0.94,383,1.103,260,1.063,236,1.082,180,0.99,119,0.848
Region 13,Region 9,4,0.045,4,0.106,0,0,0,0,2,0.133,2,0.067,5,0.065,10,0.054,8,0.023,11,0.028,6,0.019,12,0.042,9,0.031,11,0.035,17,0.053,11,0.032,21,0.057,28,0.064,30,0.065,18,0.052,11,0.045,7,0.032,5,0.028,5,0.036
Region 13,Region 10,31,0.345,12,0.317,9,0.39,9,0.588,8,0.532,17,0.571,54,0.7,80,0.433,128,0.368,157,0.404,172,0.545,177,0.626,156,0.537,156,0.497,150,0.468,177,0.516,195,0.527,202,0.463,203,0.441,141,0.406,118,0.483,90,0.412,84,0.462,45,0.321
Region 13,Region 11,4,0.045,0,0,0,0,0,0,0,0,1,0.034,1,0.013,5,0.027,5,0.014,5,0.013,5,0.016,6,0.021,7,0.024,5,0.016,2,0.006,6,0.018,4,0.011,6,0.014,3,0.007,5,0.014,6,0.025,3,0.014,7,0.039,4,0.028
Region 13,Region 12,17,0.189,8,0.212,2,0.087,3,0.196,0,0,5,0.168,18,0.233,48,0.26,58,0.167,47,0.121,42,0.133,59,0.209,45,0.155,59,0.188,34,0.106,45,0.131,53,0.143,32,0.073,50,0.109,52,0.15,35,0.143,28,0.128,24,0.132,19,0.135
Region 13,Region 13,114,1.269,40,1.058,22,0.954,12,0.784,15,0.997,16,0.537,52,0.674,134,0.725,460,1.321,518,1.332,423,1.34,356,1.26,324,1.116,396,1.261,429,1.339,416,1.214,447,1.207,431,0.989,527,1.144,473,1.362,366,1.497,297,1.361,204,1.123,172,1.225
Region 13,Region 14,22,0.245,9,0.238,9,0.39,5,0.327,4,0.266,6,0.202,27,0.35,34,0.184,75,0.215,109,0.28,65,0.206,61,0.216,68,0.234,79,0.251,80,0.25,64,0.187,71,0.192,70,0.161,84,0.182,92,0.265,52,0.213,44,0.202,50,0.275,28,0.199
Region 13,Region 15,5,0.056,3,0.079,2,0.087,0,0,0,0,0,0,0,0,3,0.016,1,0.003,1,0.003,5,0.016,2,0.007,7,0.024,4,0.013,4,0.012,6,0.018,9,0.024,5,0.011,8,0.017,10,0.029,8,0.033,5,0.023,4,0.022,5,0.036
Region 13,Region 16,2,0.022,0,0,0,0,0,0,0,0,0,0,1,0.013,4,0.022,3,0.009,13,0.033,7,0.022,8,0.028,11,0.038,6,0.019,8,0.025,9,0.026,5,0.014,5,0.011,8,0.017,5,0.014,9,0.037,6,0.027,12,0.066,2,0.014
Region 13,Region 17,76,0.846,28,0.741,18,0.781,17,1.11,9,0.598,25,0.84,85,1.102,321,1.737,700,2.01,770,1.98,441,1.397,249,0.881,205,0.706,239,0.761,229,0.715,189,0.551,235,0.635,210,0.482,222,0.482,220,0.634,137,0.56,165,0.756,112,0.616,78,0.556
Region 13,Region 18,5,0.056,2,0.053,2,0.087,2,0.131,1,0.066,2,0.067,7,0.091,14,0.076,9,0.026,11,0.028,14,0.044,6,0.021,9,0.031,6,0.019,11,0.034,11,0.032,10,0.027,6,0.014,12,0.026,7,0.02,7,0.029,4,0.018,7,0.039,8,0.057
Region 13,Region 19,4,0.045,1,0.026,1,0.043,0,0,0,0,0,0,3,0.039,8,0.043,3,0.009,2,0.005,4,0.013,5,0.018,10,0.034,3,0.01,7,0.022,10,0.029,7,0.019,16,0.037,10,0.022,5,0.014,6,0.025,5,0.023,3,0.017,6,0.043
Region 13,Region 20,20,0.223,9,0.238,1,0.043,4,0.261,3,0.199,8,0.269,34,0.441,104,0.563,135,0.388,183,0.471,161,0.51,115,0.407,119,0.41,94,0.299,100,0.312,103,0.301,113,0.305,94,0.216,110,0.239,89,0.256,60,0.245,67,0.307,42,0.231,46,0.328
Region 13,Region 21,3,0.033,0,0,2,0.087,1,0.065,0,0,1,0.034,3,0.039,8,0.043,10,0.029,18,0.046,17,0.054,21,0.074,13,0.045,30,0.095,28,0.087,25,0.073,22,0.059,25,0.057,25,0.054,19,0.055,24,0.098,23,0.105,23,0.127,11,0.078
Region 13,Region 22,5,0.056,2,0.053,0,0,0,0,0,0,1,0.034,1,0.013,6,0.032,5,0.014,8,0.021,9,0.029,12,0.042,14,0.048,19,0.06,15,0.047,16,0.047,13,0.035,15,0.034,18,0.039,16,0.046,16,0.065,10,0.046,11,0.061,5,0.036
Region 13,Region 23,25,0.278,9,0.238,3,0.13,6,0.392,3,0.199,5,0.168,10,0.13,36,0.195,80,0.23,67,0.172,54,0.171,58,0.205,46,0.158,73,0.232,65,0.203,78,0.228,98,0.265,115,0.264,88,0.191,62,0.179,49,0.2,47,0.215,34,0.187,30,0.214
Region 13,Region 24,1,0.011,4,0.106,0,0,0,0,0,0,1,0.034,1,0.013,5,0.027,3,0.009,3,0.008,4,0.013,2,0.007,10,0.034,3,0.01,8,0.025,5,0.015,4,0.011,10,0.023,8,0.017,8,0.023,8,0.033,6,0.027,4,0.022,6,0.043
Region 13,Region 25,10,0.111,8,0.212,3,0.13,4,0.261,0,0,11,0.369,10,0.13,20,0.108,28,0.08,42,0.108,42,0.133,26,0.092,26,0.09,24,0.076,37,0.115,31,0.09,30,0.081,22,0.05,27,0.059,27,0.078,20,0.082,20,0.092,13,0.072,8,0.057
Region 14,Region 0,7,0.078,5,0.132,4,0.174,2,0.131,1,0.066,1,0.034,3,0.039,6,0.032,20,0.057,29,0.075,15,0.048,16,0.057,11,0.038,8,0.025,12,0.037,17,0.05,19,0.051,17,0.039,21,0.046,21,0.06,6,0.025,10,0.046,4,0.022,1,0.007
Region 14,Region 1,17,0.189,9,0.238,3,0.13,3,0.196,2,0.133,4,0.134,12,0.156,43,0.233,72,0.207,68,0.175,35,0.111,51,0.18,44,0.152,49,0.156,46,0.144,54,0.158,49,0.132,74,0.17,72,0.156,67,0.193,58,0.237,50,0.229,37,0.204,18,0.128
Region 14,Region 2,20,0.223,3,0.079,6,0.26,0,0,3,0.199,7,0.235,22,0.285,53,0.287,93,0.267,101,0.26,61,0.193,41,0.145,46,0.158,49,0.156,46,0.144,56,0.163,52,0.14,99,0.227,181,0.393,108,0.311,49,0.2,21,0.096,30,0.165,11,0.078
Region 14,Region 3,1,0.011,1,0.026,2,0.087,0,0,1,0.066,0,0,1,0.013,2,0.011,10,0.029,11,0.028,6,0.019,13,0.046,15,0.052,20,0.064,15,0.047,18,0.053,29,0.078,42,0.096,48,0.104,22,0.063,15,0.061,11,0.05,11,0.061,10,0.071
Region 14,Region 4,13,0.145,3,0.079,8,0.347,5,0.327,1,0.066,6,0.202,7,0.091,15,0.081,30,0.086,35,0.09,34,0.108,31,0.11,28,0.096,32,0.102,32,0.1,39,0.114,49,0.132,91,0.209,86,0.187,59,0.17,41,0.168,31,0.142,31,0.171,19,0.135
Region 14,Region 5,18,0.2,2,0.053,0,0,3,0.196,1,0.066,4,0.134,16,0.207,36,0.195,88,0.253,98,0.252,81,0.257,79,0.28,71,0.245,91,0.29,97,0.303,87,0.254,78,0.211,108,0.248,109,0.237,95,0.274,72,0.294,53,0.243,47,0.259,35,0.249
Region 14,Region 6,10,0.111,1,0.026,1,0.043,1,0.065,2,0.133,3,0.101,5,0.065,9,0.049,19,0.055,10,0.026,13,0.041,15,0.053,18,0.062,15,0.048,18,0.056,18,0.053,12,0.032,20,0.046,26,0.056,26,0.075,23,0.094,7,0.032,9,0.05,11,0.078
Region 14,Region 7,64,0.712,37,0.979,31,1.345,9,0.588,14,0.93,25,0.84,74,0.959,187,1.012,215,0.617,188,0.483,163,0.516,173,0.612,166,0.572,206,0.656,226,0.705,231,0.674,223,0.602,213,0.489,230,0.499,197,0.567,137,0.56,138,0.632,118,0.649,70,0.499
Region 14,Region 8,35,0.389,12,0.317,5,0.217,5,0.327,5,0.332,10,0.336,33,0.428,88,0.476,113,0.324,96,0.247,115,0.364,128,0.453,152,0.524,155,0.493,152,0.474,147,0.429,85,0.23,86,0.197,140,0.304,100,0.288,76,0.311,58,0.266,49,0.27,25,0.178
Region 14,Region 9,5,0.056,3,0.079,1,0.043,0,0,1,0.066,2,0.067,1,0.013,2,0.011,4,0.011,7,0.018,6,0.019,9,0.032,4,0.014,8,0.025,7,0.022,10,0.029,6,0.016,19,0.044,24,0.052,9,0.026,5,0.02,5,0.023,7,0.039,3,0.021
Region 14,Region 10,83,0.924,55,1.455,33,1.432,14,0.914,14,0.93,51,1.713,121,1.568,219,1.185,276,0.792,203,0.522,208,0.659,224,0.793,254,0.875,228,0.726,234,0.73,292,0.852,249,0.672,267,0.613,250,0.543,202,0.582,219,0.896,177,0.811,143,0.787,69,0.491
Region 14,Region 11,3,0.033,5,0.132,1,0.043,1,0.065,1,0.066,1,0.034,3,0.039,7,0.038,7,0.02,5,0.013,4,0.013,9,0.032,9,0.031,6,0.019,6,0.019,11,0.032,7,0.019,8,0.018,6,0.013,11,0.032,7,0.029,3,0.014,6,0.033,8,0.057
Region 14,Region 12,11,0.122,8,0.212,0,0,2,0.131,4,0.266,6,0.202,8,0.104,32,0.173,40,0.115,26,0.067,21,0.067,30,0.106,30,0.103,19,0.06,25,0.078,22,0.064,21,0.057,25,0.057,30,0.065,46,0.132,32,0.131,18,0.082,16,0.088,17,0.121
Region 14,Region 13,19,0.211,15,0.397,6,0.26,2,0.131,4,0.266,8,0.269,25,0.324,49,0.265,98,0.281,87,0.224,61,0.193,62,0.219,62,0.214,59,0.188,60,0.187,69,0.201,66,0.178,94,0.216,80,0.174,63,0.181,69,0.282,51,0.234,38,0.209,30,0.214
Region 14,Region 14,110,1.224,53,1.402,41,1.779,16,1.045,17,1.13,37,1.243,68,0.881,133,0.72,352,1.011,433,1.114,356,1.128,316,1.118,319,1.099,362,1.152,379,1.183,383,1.118,462,1.248,582,1.335,595,1.292,414,1.192,259,1.059,225,1.031,189,1.04,134,0.954
Region 14,Region 15,2,0.022,0,0,3,0.13,1,0.065,1,0.066,1,0.034,2,0.026,5,0.027,2,0.006,3,0.008,9,0.029,7,0.025,6,0.021,2,0.006,3,0.009,7,0.02,10,0.027,3,0.007,9,0.02,9,0.026,9,0.037,10,0.046,7,0.039,5,0.036
Region 14,Region 16,4,0.045,0,0,1,0.043,1,0.065,0,0,1,0.034,3,0.039,5,0.027,32,0.092,38,0.098,37,0.117,15,0.053,43,0.148,36,0.115,37,0.115,30,0.088,45,0.122,59,0.135,72,0.156,51,0.147,15,0.061,14,0.064,12,0.066,11,0.078
Region 14,Region 17,140,1.558,61,1.613,23,0.998,12,0.784,12,0.797,29,0.974,90,1.167,312,1.688,689,1.978,583,1.499,312,0.989,292,1.033,228,0.785,267,0.85,344,1.073,312,0.91,317,0.856,302,0.693,351,0.762,296,0.852,156,0.638,115,0.527,131,0.721,84,0.598
Region 14,Region 18,1,0.011,2,0.053,3,0.13,1,0.065,1,0.066,2,0.067,10,0.13,15,0.081,18,0.052,10,0.026,13,0.041,7,0.025,9,0.031,9,0.029,20,0.062,15,0.044,5,0.014,14,0.032,6,0.013,7,0.02,6,0.025,4,0.018,8,0.044,3,0.021
Region 14,Region 19,3,0.033,4,0.106,3,0.13,3,0.196,2,0.133,2,0.067,2,0.026,5,0.027,8,0.023,9,0.023,7,0.022,13,0.046,8,0.028,8,0.025,9,0.028,9,0.026,13,0.035,16,0.037,22,0.048,13,0.037,8,0.033,11,0.05,8,0.044,5,0.036
Region 14,Region 20,34,0.378,12,0.317,13,0.564,2,0.131,1,0.066,13,0.437,38,0.493,119,0.644,135,0.388,119,0.306,119,0.377,133,0.471,142,0.489,117,0.372,130,0.406,113,0.33,69,0.186,93,0.213,104,0.226,102,0.294,82,0.335,64,0.293,50,0.275,31,0.221
Region 14,Region 21,27,0.3,15,0.397,8,0.347,4,0.261,8,0.532,7,0.235,12,0.156,55,0.298,111,0.319,132,0.339,105,0.333,112,0.396,98,0.338,94,0.299,112,0.349,113,0.33,156,0.421,195,0.447,200,0.434,131,0.377,98,0.401,80,0.367,88,0.484,40,0.285
Region 14,Region 22,3,0.033,0,0,0,0,0,0,2,0.133,0,0,0,0,2,0.011,0,0,3,0.008,3,0.01,4,0.014,5,0.017,3,0.01,2,0.006,8,0.023,13,0.035,16,0.037,3,0.007,6,0.017,1,0.004,1,0.005,3,0.017,1,0.007
Region 14,Region 23,77,0.857,42,1.111,36,1.562,16,1.045,15,0.997,31,1.041,66,0.855,142,0.768,169,0.485,144,0.37,130,0.412,123,0.435,149,0.513,145,0.462,205,0.64,224,0.654,205,0.554,215,0.493,232,0.504,134,0.386,138,0.564,142,0.651,103,0.567,63,0.449
Region 14,Region 24,9,0.1,1,0.026,0,0,1,0.065,0,0,0,0,3,0.039,12,0.065,21,0.06,25,0.064,31,0.098,27,0.096,28,0.096,26,0.083,40,0.125,46,0.134,47,0.127,71,0.163,85,0.185,43,0.124,29,0.119,22,0.101,19,0.105,8,0.057
Region 14,Region 25,3,0.033,2,0.053,4,0.174,3,0.196,2,0.133,4,0.134,7,0.091,20,0.108,37,0.106,29,0.075,22,0.07,16,0.057,13,0.045,24,0.076,14,0.044,23,0.067,18,0.049,12,0.028,21,0.046,18,0.052,15,0.061,22,0.101,10,0.055,5,0.036
